time	annotations
37532.481	N
37533.736	N
37534.908	N
37536.072	N
37537.318	N
37538.506	N
37539.791	N
37541.066	N
37542.284	N
37543.540	N
37544.738	N
37546.053	N
37547.407	N
37548.755	N
37550.148	N
37551.492	N
37553.000	N
37554.351	N
37555.756	N
37557.072	N
37558.466	N
37559.881	N
37561.297	N
37562.748	N
37564.150	N
37565.625	N
37567.001	N
37568.367	N
37569.797	N
37571.144	N
37572.546	N
37573.923	N
37575.328	N
37576.749	N
37578.062	N
37579.461	N
37580.876	N
37582.282	N
37583.772	N
37585.131	N
37586.553	N
37587.838	N
37589.204	N
37590.597	N
37591.869	N
37593.242	N
37594.623	N
37596.024	N
37597.411	N
37598.746	N
37600.144	N
37601.416	N
37602.749	N
37604.148	N
37605.483	N
37606.726	N
37608.114	N
37609.412	N
37610.796	N
37612.138	N
37613.462	N
37614.845	N
37616.151	N
37617.576	N
37618.959	N
37620.351	N
37621.764	N
37623.101	N
37624.483	N
37625.804	N
37627.149	N
37628.440	N
37629.709	N
37631.115	N
37632.468	N
37633.861	N
37635.201	N
37636.521	N
37637.882	N
37639.133	N
37640.314	N
37641.552	N
37642.715	N
37643.983	N
37645.345	N
37646.718	N
37648.128	N
37649.499	N
37650.900	N
37652.345	N
37653.720	N
37655.171	N
37656.530	N
37657.915	N
37659.334	N
37660.728	N
37662.226	N
37663.680	N
37665.086	N
37666.401	N
37667.703	N
37669.059	N
37670.375	N
37671.828	N
37673.260	N
37674.696	N
37676.199	N
37677.619	N
37679.155	N
37680.546	N
37681.966	N
37683.401	N
37684.752	N
37686.165	N
37687.518	N
37688.913	N
37690.359	N
37691.750	N
37693.138	N
37694.447	N
37695.810	N
37697.115	N
37698.407	N
37699.733	N
37700.987	N
37702.243	N
37703.563	N
37704.819	N
37706.186	N
37707.523	N
37708.869	N
37710.211	N
37711.502	N
37712.842	N
37714.089	N
37715.312	N
37716.610	N
37717.929	N
37719.250	N
37720.636	N
37721.937	N
37723.311	N
37724.640	N
37726.026	N
37727.416	N
37728.729	N
37730.135	N
37731.522	N
37732.920	N
37734.249	N
37735.540	N
37736.938	N
37738.313	N
37739.685	N
37741.018	N
37742.300	N
37743.610	N
37744.900	N
37746.188	N
37747.527	N
37748.810	N
37750.180	N
37751.577	N
37752.899	N
37754.242	N
37755.524	N
37756.854	N
37758.219	N
37759.494	N
37760.850	N
37762.231	N
37763.531	N
37764.708	N
37765.873	N
37767.217	N
37768.576	N
37769.861	N
37771.181	N
37772.360	N
37773.577	N
37774.847	N
37776.080	N
37777.480	N
37778.792	N
37779.943	N
37781.345	N
37782.733	N
37784.062	N
37785.453	N
37786.718	N
37788.047	N
37789.374	N
37790.664	N
37792.038	N
37793.280	N
37794.608	N
37795.883	N
37797.177	N
37798.471	N
37799.665	N
37800.921	N
37802.131	N
37803.335	N
37804.585	N
37805.808	N
37806.986	N
37808.253	N
37809.343	N
37810.553	N
37811.717	N
37812.795	N
37813.906	N
37815.101	N
37816.223	N
37817.453	N
37818.695	N
37819.936	N
37821.203	N
37822.418	N
37823.722	N
37824.920	N
37826.094	N
37827.422	N
37828.671	N
37829.938	N
37831.238	N
37832.450	N
37833.782	N
37835.108	N
37836.436	N
37837.805	N
37839.085	N
37840.432	N
37841.820	N
37843.116	N
37844.456	N
37845.765	N
37846.998	N
37848.381	N
37849.671	N
37851.050	N
37852.351	N
37853.708	N
37855.035	N
37856.306	N
37857.619	N
37858.870	N
37860.187	N
37861.476	N
37862.676	N
37863.991	N
37865.279	N
37866.569	N
37867.892	N
37869.153	N
37870.453	N
37871.751	N
37872.983	N
37874.369	N
37875.752	N
37877.163	N
37878.618	N
37879.945	N
37881.368	N
37882.766	N
37884.125	N
37885.508	N
37886.743	N
37888.069	N
37889.328	N
37890.649	N
37891.881	N
37893.173	N
37894.470	N
37895.686	N
37897.020	N
37898.168	N
37899.375	N
37900.741	N
37902.047	N
37903.416	N
37904.696	N
37906.076	N
37907.471	N
37908.884	N
37910.366	N
37911.681	N
37913.110	N
37914.562	N
37916.000	N
37917.484	N
37918.961	N
37920.445	N
37921.827	N
37923.249	N
37924.630	N
37925.976	N
37927.383	N
37928.726	N
37930.164	N
37931.537	N
37932.881	N
37934.304	N
37935.617	N
37937.079	N
37938.448	N
37939.796	N
37941.219	N
37942.563	N
37943.973	N
37945.299	N
37946.625	N
37947.959	N
37949.225	N
37950.577	N
37951.929	N
37953.239	N
37954.680	N
37955.967	N
37957.344	N
37958.718	N
37960.097	N
37961.539	N
37962.910	N
37964.333	N
37965.686	N
37967.069	N
37968.544	N
37969.890	N
37971.333	N
37972.710	N
37974.072	N
37975.542	N
37976.868	N
37978.260	N
37979.565	N
37980.877	N
37982.246	N
37983.569	N
37985.030	N
37986.437	N
37987.927	N
37989.384	N
37990.656	N
37992.020	N
37993.375	N
37994.546	N
37995.610	N
37996.824	N
37998.255	N
37999.806	N
38001.235	N
38002.789	N
38004.171	N
38005.627	N
38007.039	N
38008.433	N
38009.826	N
38011.197	N
38012.805	N
38014.269	N
38015.677	N
38017.077	N
38018.481	N
38019.946	N
38021.342	N
38022.796	N
38024.156	N
38025.497	N
38026.764	N
38028.084	N
38029.346	N
38030.595	N
38031.995	N
38033.344	N
38034.723	N
38036.055	N
38037.349	N
38038.642	N
38039.860	N
38041.103	N
38042.336	N
38043.506	N
38044.718	N
38045.785	N
38046.893	N
38047.982	N
38049.230	N
38050.455	N
38051.756	N
38052.993	N
38054.350	N
38055.671	N
38057.006	N
38058.429	N
38059.750	N
38061.188	N
38062.557	N
38063.952	N
38065.375	N
38066.744	N
38068.186	N
38069.501	N
38070.919	N
38072.289	N
38073.601	N
38074.929	N
38076.080	N
38077.438	N
38078.686	N
38080.005	N
38081.319	N
38082.587	N
38083.915	N
38085.164	N
38086.444	N
38087.735	N
38088.916	N
38090.210	N
38091.500	N
38092.784	N
38094.150	N
38095.485	N
38096.875	N
38098.246	N
38099.517	N
38100.823	N
38102.047	N
38103.417	N
38104.782	N
38106.182	N
38107.575	N
38108.894	N
38110.320	N
38111.651	N
38113.094	N
38114.501	N
38115.964	N
38117.405	N
38118.882	N
38120.351	N
38121.759	N
38123.237	N
38124.633	N
38126.129	N
38127.499	N
38128.898	N
38130.295	N
38131.671	N
38133.088	N
38134.373	N
38135.773	N
38137.101	N
38138.461	N
38139.846	N
38141.147	N
38142.539	N
38143.904	N
38145.258	N
38146.547	N
38147.764	N
38149.077	N
38150.343	N
38151.733	N
38153.037	N
38154.351	N
38155.702	N
38156.913	N
38158.228	N
38159.444	N
38160.665	N
38162.050	N
38163.343	N
38164.633	N
38165.961	N
38167.229	N
38168.654	N
38170.045	N
38171.465	N
38172.897	N
38174.227	N
38175.664	N
38177.048	N
38178.448	N
38179.813	N
38181.107	N
38182.517	N
38183.927	N
38185.309	N
38186.765	N
38188.125	N
38189.508	N
38190.828	N
38192.153	N
38193.586	N
38194.908	N
38196.323	N
38197.641	N
38198.992	N
38200.335	N
38201.622	N
38203.008	N
38204.390	N
38205.744	N
38207.132	N
38208.438	N
38209.796	N
38211.092	N
38212.446	N
38213.760	N
38215.039	N
38216.352	N
38217.625	N
38218.969	N
38220.313	N
38221.609	N
38222.906	N
38224.034	N
38225.288	N
38226.610	N
38227.860	N
38229.172	N
38230.430	N
38231.672	N
38232.997	N
38234.278	N
38235.539	N
38236.788	N
38238.033	N
38239.364	N
38240.658	N
38241.993	N
38243.342	N
38244.669	N
38246.044	N
38247.313	N
38248.687	N
38249.998	N
38251.336	N
38252.728	N
38254.024	N
38255.422	N
38256.790	N
38258.113	N
38259.497	N
38260.784	N
38262.037	N
38263.332	N
38264.532	N
38265.860	N
38267.140	N
38268.469	N
38269.751	N
38271.093	N
38272.376	N
38273.663	N
38274.970	N
38276.263	N
38277.632	N
38278.867	N
38280.264	N
38281.727	N
38283.126	N
38284.553	N
38285.889	N
38287.280	N
38288.568	N
38289.907	N
38291.287	N
38292.538	N
38293.847	N
38295.151	N
38296.468	N
38297.812	N
38299.055	N
38300.295	N
38301.483	N
38302.771	N
38304.065	N
38305.343	N
38306.679	N
38307.913	N
38309.224	N
38310.553	N
38311.839	N
38313.150	N
38314.436	N
38315.737	N
38317.168	N
38318.470	N
38319.889	N
38321.236	N
38322.510	N
38323.663	N
38324.920	N
38326.131	N
38327.461	N
38328.672	N
38329.842	N
38331.046	N
38332.206	N
38333.369	N
38334.609	N
38335.781	N
38337.037	N
38338.271	N
38339.436	N
38340.740	N
38342.085	N
38343.360	N
38344.865	N
38346.321	N
38347.790	N
38349.257	N
38350.644	N
38352.046	N
38353.350	N
38354.757	N
38356.134	N
38357.469	N
38358.862	N
38360.218	N
38361.709	N
38363.170	N
38364.667	N
38366.163	N
38367.587	N
38369.007	N
38370.295	N
38371.716	N
38373.086	N
38374.456	N
38375.908	N
38377.289	N
38378.774	N
38380.170	N
38381.598	N
38383.032	N
38384.494	N
38385.954	N
38387.320	N
38388.742	N
38390.031	N
38391.367	N
38392.709	N
38394.029	N
38395.421	N
38396.773	N
38398.241	N
38399.567	N
38400.838	N
38402.197	N
38403.443	N
38404.788	N
38406.069	N
38407.357	N
38408.703	N
38409.992	N
38411.313	N
38412.562	N
38413.889	N
38415.258	N
38416.554	N
38417.937	N
38419.197	N
38420.485	N
38421.845	N
38423.111	N
38424.440	N
38425.713	N
38426.980	N
38428.201	N
38429.377	N
38430.634	N
38431.828	N
38433.093	N
38434.381	N
38435.574	N
38436.922	N
38438.283	N
38439.654	N
38441.054	N
38442.400	N
38443.804	N
38445.223	N
38446.577	N
38447.959	N
38449.272	N
38450.670	N
38452.060	N
38453.429	N
38454.831	N
38456.150	N
38457.570	N
38458.911	N
38460.308	N
38461.673	N
38462.999	N
38464.392	N
38465.680	N
38467.073	N
38468.369	N
38469.674	N
38471.007	N
38472.195	N
38473.531	N
38474.823	N
38476.107	N
38477.394	N
38478.534	N
38479.796	N
38481.072	N
38482.291	N
38483.582	N
38484.811	N
38486.125	N
38487.545	N
38488.888	N
38490.253	N
38491.525	N
38492.890	N
38494.232	N
38495.553	N
38496.968	N
38498.262	N
38499.664	N
38501.144	N
38502.569	N
38503.973	N
38505.228	N
38506.611	N
38507.957	N
38509.307	N
38510.702	N
38512.030	N
38513.393	N
38514.730	N
38516.046	N
38517.382	N
38518.719	N
38520.092	N
38521.359	N
38522.727	N
38523.897	N
38525.068	N
38526.307	N
38527.414	N
38528.679	N
38529.974	N
38531.187	N
38532.445	N
38533.652	N
38534.805	N
38536.035	N
38537.244	N
38538.484	N
38539.703	N
38540.840	N
38542.048	N
38543.229	N
38544.584	N
38545.951	N
38547.392	N
38548.757	N
38550.160	N
38551.557	N
38552.906	N
38554.309	N
38555.648	N
38557.066	N
38558.440	N
38559.836	N
38561.454	N
38562.959	N
38564.501	N
38565.922	N
38567.456	N
38568.947	N
38570.386	N
38571.902	N
38573.276	N
38574.828	N
38576.269	N
38577.732	N
38579.269	N
38580.755	N
38582.336	N
38583.773	N
38585.297	N
38586.606	N
38587.837	N
38589.251	N
38590.659	N
38591.961	N
38593.249	N
38594.460	N
38595.784	N
38597.105	N
38598.362	N
38599.689	N
38600.969	N
38602.235	N
38603.648	N
38605.039	N
38606.546	N
38608.039	N
38609.540	N
38611.009	N
38612.363	N
38613.784	N
38615.105	N
38616.454	N
38617.780	N
38619.052	N
38620.375	N
38621.702	N
38622.861	N
38624.100	N
38625.523	N
38626.847	N
38628.260	N
38629.710	N
38631.009	N
38632.382	N
38633.708	N
38634.991	N
38636.353	N
38637.720	N
38639.131	N
38640.601	N
38641.953	N
38643.351	N
38644.665	N
38645.950	N
38647.312	N
38648.532	N
38649.812	N
38651.113	N
38652.324	N
38653.639	N
38654.938	N
38656.275	N
38657.655	N
38658.944	N
38660.331	N
38661.712	N
38663.109	N
38664.530	N
38665.809	N
38667.162	N
38668.419	N
38669.664	N
38671.048	N
38672.306	N
38673.682	N
38675.025	N
38676.306	N
38677.665	N
38678.912	N
38680.259	N
38681.610	N
38682.890	N
38684.243	N
38685.453	N
38686.813	N
38688.094	N
38689.389	N
38690.749	N
38692.008	N
38693.328	N
38694.639	N
38695.860	N
38697.187	N
38698.499	N
38699.846	N
38701.211	N
38702.484	N
38703.836	N
38705.164	N
38706.461	N
38707.837	N
38709.060	N
38710.382	N
38711.676	N
38712.975	N
38714.416	N
38715.739	N
38717.087	N
38718.441	N
38719.703	N
38721.047	N
38722.327	N
38723.554	N
38724.877	N
38726.107	N
38727.404	N
38728.747	N
38730.020	N
38731.422	N
38732.718	N
38734.047	N
38735.452	N
38736.778	N
38738.220	N
38739.567	N
38740.983	N
38742.372	N
38743.720	N
38745.185	N
38746.594	N
38748.022	N
38749.455	N
38750.821	N
38752.302	N
38753.609	N
38754.970	N
38756.322	N
38757.659	N
38759.123	N
38760.384	N
38761.751	N
38763.069	N
38764.320	N
38765.649	N
38766.867	N
38768.081	N
38769.365	N
38770.498	N
38771.710	N
38772.935	N
38774.133	N
38775.461	N
38776.773	N
38777.994	N
38779.299	N
38780.480	N
38781.695	N
38782.983	N
38784.217	N
38785.501	N
38786.727	N
38787.984	N
38789.262	N
38790.439	N
38791.711	N
38792.838	N
38794.028	N
38795.172	N
38796.454	N
38797.762	N
38799.011	N
38800.387	N
38801.751	N
38803.125	N
38804.546	N
38805.841	N
38807.288	N
38808.742	N
38810.230	N
38811.890	N
38813.322	N
38814.860	N
38816.228	N
38817.685	N
38819.103	N
38820.459	N
38822.047	N
38823.430	N
38824.996	N
38826.419	N
38827.882	N
38829.397	N
38830.818	N
38832.282	N
38833.666	N
38835.156	N
38836.554	N
38837.995	N
38839.540	N
38840.937	N
38842.458	N
38843.830	N
38845.250	N
38846.484	N
38847.860	N
38849.236	N
38850.498	N
38851.890	N
38853.255	N
38854.576	N
38855.976	N
38857.307	N
38858.657	N
38860.015	N
38861.241	N
38862.605	N
38863.967	N
38865.280	N
38866.733	N
38868.031	N
38869.400	N
38870.695	N
38872.016	N
38873.365	N
38874.678	N
38876.116	N
38877.463	N
38878.804	N
38880.155	N
38881.413	N
38882.780	N
38884.143	N
38885.501	N
38886.897	N
38888.184	N
38889.569	N
38890.869	N
38892.224	N
38893.646	N
38894.973	N
38896.374	N
38897.712	N
38899.048	N
38900.471	N
38901.739	N
38903.141	N
38904.465	N
38905.808	N
38907.214	N
38908.589	N
38910.146	N
38911.538	N
38912.952	N
38914.350	N
38915.672	N
38917.062	N
38918.354	N
38919.751	N
38921.123	N
38922.461	N
38923.934	N
38925.243	N
38926.681	N
38928.014	N
38929.344	N
38930.648	N
38931.773	N
38933.062	N
38934.423	N
38935.693	N
38937.018	N
38938.383	N
38939.711	N
38941.116	N
38942.421	N
38943.603	N
38944.874	N
38946.140	N
38947.492	N
38948.953	N
38950.346	N
38951.793	N
38953.175	N
38954.592	N
38956.106	N
38957.546	N
38959.109	N
38960.593	N
38962.099	N
38963.611	N
38965.095	N
38966.695	N
38968.181	N
38969.773	N
38971.197	N
38972.735	N
38974.191	N
38975.664	N
38977.117	N
38978.552	N
38980.008	N
38981.349	N
38982.750	N
38984.115	N
38985.434	N
38986.788	N
38988.055	N
38989.386	N
38990.703	N
38992.039	N
38993.439	N
38994.741	N
38996.103	N
38997.412	N
38998.695	N
39000.048	N
39001.275	N
39002.535	N
39003.769	N
39004.895	N
39006.175	N
39007.323	N
39008.476	N
39009.776	N
39011.046	N
39012.319	N
39013.646	N
39014.859	N
39016.077	N
39017.366	N
39018.562	N
39019.761	N
39020.929	N
39022.070	N
39023.342	N
39024.602	N
39025.882	N
39027.245	N
39028.531	N
39029.874	N
39031.265	N
39032.529	N
39033.870	N
39035.226	N
39036.538	N
39037.921	N
39039.235	N
39040.648	N
39041.943	N
39043.178	N
39044.434	N
39045.593	N
39046.883	N
39048.178	N
39049.297	N
39050.516	N
39051.741	N
39052.960	N
39054.101	N
39055.443	N
39056.750	N
39058.231	N
39059.624	N
39061.013	N
39062.432	N
39063.756	N
39065.228	N
39066.653	N
39068.127	N
39069.787	N
39071.318	N
39072.945	N
39074.404	N
39076.030	N
39077.517	N
39079.125	N
39080.725	N
39082.233	N
39083.807	N
39085.192	N
39086.703	N
39088.108	N
39089.572	N
39091.041	N
39092.448	N
39093.943	N
39095.332	N
39096.757	N
39098.133	N
39099.565	N
39101.035	N
39102.420	N
39103.874	N
39105.300	N
39106.769	N
39108.220	N
39109.615	N
39111.126	N
39112.570	N
39114.106	N
39115.507	N
39116.948	N
39118.426	N
39119.789	N
39121.251	N
39122.716	N
39124.312	N
39125.874	N
39127.375	N
39129.066	N
39130.616	N
39132.279	N
39133.825	N
39135.430	N
39136.912	N
39138.460	N
39139.823	N
39141.224	N
39142.774	N
39144.219	N
39145.806	N
39147.260	N
39148.743	N
39150.155	N
39151.547	N
39152.983	N
39154.280	N
39155.735	N
39157.156	N
39158.446	N
39159.842	N
39161.092	N
39162.463	N
39163.818	N
39165.132	N
39166.485	N
39167.729	N
39169.085	N
39170.469	N
39171.773	N
39173.157	N
39174.509	N
39175.859	N
39177.305	N
39178.648	N
39180.149	N
39181.593	N
39183.085	N
39184.545	N
39185.928	N
39187.425	N
39188.841	N
39189.966	N
39191.193	N
39192.669	N
39194.329	N
39195.857	N
39197.219	N
39198.732	N
39200.181	N
39201.602	N
39203.099	N
39204.539	N
39206.062	N
39207.603	N
39209.164	N
39210.683	N
39212.135	N
39213.632	N
39215.044	N
39216.486	N
39217.891	N
39219.294	N
39220.764	N
39222.140	N
39223.538	N
39224.820	N
39226.137	N
39227.476	N
39228.743	N
39230.132	N
39231.504	N
39232.883	N
39234.307	N
39235.565	N
39236.901	N
39238.142	N
39239.371	N
39240.691	N
39241.891	N
39243.164	N
39244.463	N
39245.678	N
39247.086	N
39248.384	N
39249.586	N
39250.876	N
39252.117	N
39253.382	N
39254.723	N
39255.996	N
39257.352	N
39258.702	N
39259.969	N
39261.322	N
39262.617	N
39264.006	N
39265.342	N
39266.691	N
39268.126	N
39269.395	N
39270.774	N
39272.187	N
39273.468	N
39274.866	N
39276.118	N
39277.430	N
39278.795	N
39280.038	N
39281.415	N
39282.771	N
39284.068	N
39285.467	N
39286.771	N
39288.148	N
39289.461	N
39290.764	N
39292.225	N
39293.547	N
39294.952	N
39296.397	N
39297.805	N
39299.233	N
39300.505	N
39301.873	N
39303.252	N
39304.671	N
39306.216	N
39307.642	N
39309.109	N
39310.533	N
39312.023	N
39313.508	N
39314.969	N
39316.461	N
39317.813	N
39319.238	N
39320.618	N
39322.040	N
39323.531	N
39324.934	N
39326.398	N
39327.710	N
39329.118	N
39330.513	N
39331.917	N
39333.403	N
39334.724	N
39336.157	N
39337.509	N
39338.847	N
39340.221	N
39341.475	N
39342.867	N
39344.226	N
39345.620	N
39347.047	N
39348.404	N
39349.840	N
39351.135	N
39352.453	N
39353.732	N
39355.013	N
39356.361	N
39357.612	N
39359.015	N
39360.391	N
39361.725	N
39363.087	N
39364.344	N
39365.677	N
39367.000	N
39368.321	N
39369.715	N
39370.983	N
39372.357	N
39373.649	N
39374.970	N
39376.374	N
39377.675	N
39379.115	N
39380.495	N
39381.879	N
39383.297	N
39384.635	N
39386.054	N
39387.401	N
39388.813	N
39390.238	N
39391.566	N
39393.015	N
39394.400	N
39395.877	N
39397.328	N
39398.898	N
39400.361	N
39401.795	N
39403.102	N
39404.258	N
39405.533	N
39406.953	N
39408.233	N
39409.607	N
39410.817	N
39412.303	N
39413.625	N
39414.838	N
39416.164	N
39417.390	N
39418.593	N
39419.854	N
39421.128	N
39422.321	N
39423.641	N
39424.914	N
39426.243	N
39427.795	N
39429.195	N
39430.693	N
39432.196	N
39433.805	N
39435.275	N
39436.686	N
39438.056	N
39439.348	N
39440.735	N
39442.038	N
39443.321	N
39444.549	N
39445.766	N
39447.187	N
39448.561	N
39449.957	N
39451.374	N
39452.726	N
39454.158	N
39455.536	N
39456.935	N
39458.449	N
39459.854	N
39461.536	N
39462.922	N
39464.423	N
39465.856	N
39467.321	N
39469.048	N
39470.566	N
39472.104	N
39473.492	N
39474.975	N
39476.347	N
39477.765	N
39479.171	N
39480.521	N
39481.991	N
39483.299	N
39484.765	N
39486.176	N
39487.617	N
39489.141	N
39490.483	N
39491.899	N
39493.183	N
39494.594	N
39496.051	N
39497.440	N
39499.047	N
39500.458	N
39501.939	N
39503.293	N
39504.619	N
39505.990	N
39507.266	N
